"","game_id","off_team_id","OFF_PLAYER_ID","OFF_PLAYER_NAME","def_team_id","DEF_PLAYER_ID","DEF_PLAYER_NAME","MATCHUP_MIN","percentage_total_time_both_on","off_team_name","off_team_abv","off_team_color","def_team_name","def_team_abv","def_team_color","min_played","matchup_min_end","matchup_min_start","pct_matchup_time","OFF_PLAYER_NAME_LAST","DEF_PLAYER_NAME_LAST","pct_matchup_time_scaled","DEF_PLAYER_HEADSHOT","OFF_PLAYER_HEADSHOT","TEAM_NAME","MATCHUP","game_number","matchup_full","matchup_min_start_def","matchup_min_end_def","pct_matchup_time_scaled_def"
"21","0042300125",1610612749,1631260,"AJ Green",1610612754,204456,"TJ McConnell",0.381666666666667,0.236,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",2.035,1.635,1.25333333333333,0.187551187551188,"Green","McConnell",0.254985754985755,"https://cdn.nba.com/headshots/nba/latest/1040x760/204456.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 5","Round 1: MIL vs. IND, Game 5",5.545,5.92666666666667,0.0670225385527877
"22","0042300124",1610612749,1631260,"AJ Green",1610612754,1626167,"Myles Turner",0.316666666666667,0.08,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",7.64333333333333,6.88,6.56333333333333,0.0414304404709987,"Green","Turner",0.119549929676512,"https://cdn.nba.com/headshots/nba/latest/1040x760/1626167.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 4","Round 1: MIL vs. IND, Game 4",14.2633333333333,14.58,0.0213934663197456
"23","0042300125",1610612749,1631260,"AJ Green",1610612754,203926,"Doug McDermott",0.316666666666667,0.196,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",2.035,1.95166666666667,1.635,0.155610155610156,"Green","McDermott",0.199430199430199,"https://cdn.nba.com/headshots/nba/latest/1040x760/203926.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 5","Round 1: MIL vs. IND, Game 5",1.31166666666667,1.62833333333333,0.288372093023256
"24","0042300126",1610612749,1631260,"AJ Green",1610612754,1630174,"Aaron Nesmith",0.296666666666667,0.66,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",1.985,1.19666666666667,0.9,0.149454240134341,"Green","Nesmith",0.309160305343511,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630174.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 6","Round 1: MIL vs. IND, Game 6",11.5233333333333,11.82,0.0299379335523914
"25","0042300124",1610612749,1631260,"AJ Green",1610612754,1630174,"Aaron Nesmith",0.285,0.047,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",7.64333333333333,7.165,6.88,0.0372873964238988,"Green","Nesmith",0.106188466947961,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630174.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 4","Round 1: MIL vs. IND, Game 4",14.9383333333333,15.2233333333333,0.0142937219730942
"26","0042300123",1610612749,1631260,"AJ Green",1610612754,1630167,"Obi Toppin",0.245,0.072,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.40833333333333,5.26666666666667,5.02166666666667,0.0453004622496148,"Green","Toppin",0.0485512920908379,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630167.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 3","Round 1: MIL vs. IND, Game 3",6.44166666666667,6.68666666666667,0.0861957226182761
"27","0042300124",1610612749,1631260,"AJ Green",1610612754,1630167,"Obi Toppin",0.241666666666667,0.044,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",7.64333333333333,7.40666666666667,7.165,0.0316179677278674,"Green","Toppin",0.0879043600562588,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630167.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 4","Round 1: MIL vs. IND, Game 4",6.10166666666667,6.34333333333333,0.116367076631977
"28","0042300126",1610612749,1631260,"AJ Green",1610612754,1627783,"Pascal Siakam",0.178333333333333,0.285,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",1.985,1.375,1.19666666666667,0.089840470193115,"Green","Siakam",0.173664122137405,"https://cdn.nba.com/headshots/nba/latest/1040x760/1627783.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 6","Round 1: MIL vs. IND, Game 6",14.5183333333333,14.6966666666667,0
"29","0042300126",1610612749,1631260,"AJ Green",1610612754,1630167,"Obi Toppin",0.163333333333333,0.26,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",1.985,1.53833333333333,1.375,0.0822837951301428,"Green","Toppin",0.156488549618321,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630167.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 6","Round 1: MIL vs. IND, Game 6",10.33,10.4933333333333,0.0173031026252983
"30","0042300124",1610612749,1631260,"AJ Green",1610612754,203926,"Doug McDermott",0.15,0.164,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",7.64333333333333,7.55666666666667,7.40666666666667,0.0196249454862625,"Green","McDermott",0.0492264416315049,"https://cdn.nba.com/headshots/nba/latest/1040x760/203926.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 4","Round 1: MIL vs. IND, Game 4",0.626666666666667,0.776666666666667,0.236842105263158
