"","TEAM_NAME","TEAM_ID","GAME_ID","GAME_DATE","MATCHUP","game_number","version","OPP_NAME","matchup_start","round","matchup_full","TEAM_COLOR","OPP_COLOR","season"
"121","New Orleans Pelicans","1610612740","0042300141","2024-04-21","NOP vs. OKC","Game 1","Thu Apr 24 23:24:32","Oklahoma City Thunder","2024-04-21",1,"Round 1: NOP vs. OKC, Game 1","#0C2340","#007AC1","2023-24"
"122","New Orleans Pelicans","1610612740","0042300142","2024-04-24","NOP vs. OKC","Game 2","Thu Apr 24 23:24:32","Oklahoma City Thunder","2024-04-21",1,"Round 1: NOP vs. OKC, Game 2","#0C2340","#007AC1","2023-24"
"123","New Orleans Pelicans","1610612740","0042300143","2024-04-27","NOP vs. OKC","Game 3","Thu Apr 24 23:24:32","Oklahoma City Thunder","2024-04-21",1,"Round 1: NOP vs. OKC, Game 3","#0C2340","#007AC1","2023-24"
"124","New Orleans Pelicans","1610612740","0042300144","2024-04-29","NOP vs. OKC","Game 4","Thu Apr 24 23:24:32","Oklahoma City Thunder","2024-04-21",1,"Round 1: NOP vs. OKC, Game 4","#0C2340","#007AC1","2023-24"
"125","New York Knicks","1610612752","0042300111","2024-04-20","NYK vs. PHI","Game 1","Thu Apr 24 23:24:32","Philadelphia 76ers","2024-04-20",1,"Round 1: NYK vs. PHI, Game 1","#006BB6","#006BB6","2023-24"
"126","New York Knicks","1610612752","0042300112","2024-04-22","NYK vs. PHI","Game 2","Thu Apr 24 23:24:32","Philadelphia 76ers","2024-04-20",1,"Round 1: NYK vs. PHI, Game 2","#006BB6","#006BB6","2023-24"
"127","New York Knicks","1610612752","0042300113","2024-04-25","NYK vs. PHI","Game 3","Thu Apr 24 23:24:32","Philadelphia 76ers","2024-04-20",1,"Round 1: NYK vs. PHI, Game 3","#006BB6","#006BB6","2023-24"
"128","New York Knicks","1610612752","0042300114","2024-04-28","NYK vs. PHI","Game 4","Thu Apr 24 23:24:32","Philadelphia 76ers","2024-04-20",1,"Round 1: NYK vs. PHI, Game 4","#006BB6","#006BB6","2023-24"
"129","New York Knicks","1610612752","0042300115","2024-04-30","NYK vs. PHI","Game 5","Thu Apr 24 23:24:32","Philadelphia 76ers","2024-04-20",1,"Round 1: NYK vs. PHI, Game 5","#006BB6","#006BB6","2023-24"
"130","New York Knicks","1610612752","0042300116","2024-05-02","NYK vs. PHI","Game 6","Thu Apr 24 23:24:32","Philadelphia 76ers","2024-04-20",1,"Round 1: NYK vs. PHI, Game 6","#006BB6","#006BB6","2023-24"
"131","New York Knicks","1610612752","0042300211","2024-05-06","NYK vs. IND","Game 1","Thu Apr 24 23:24:32","Indiana Pacers","2024-05-06",2,"Round 2: NYK vs. IND, Game 1","#006BB6","#002D62","2023-24"
"132","New York Knicks","1610612752","0042300212","2024-05-08","NYK vs. IND","Game 2","Thu Apr 24 23:24:32","Indiana Pacers","2024-05-06",2,"Round 2: NYK vs. IND, Game 2","#006BB6","#002D62","2023-24"
"133","New York Knicks","1610612752","0042300213","2024-05-10","NYK vs. IND","Game 3","Thu Apr 24 23:24:32","Indiana Pacers","2024-05-06",2,"Round 2: NYK vs. IND, Game 3","#006BB6","#002D62","2023-24"
"134","New York Knicks","1610612752","0042300214","2024-05-12","NYK vs. IND","Game 4","Thu Apr 24 23:24:32","Indiana Pacers","2024-05-06",2,"Round 2: NYK vs. IND, Game 4","#006BB6","#002D62","2023-24"
"135","New York Knicks","1610612752","0042300215","2024-05-14","NYK vs. IND","Game 5","Thu Apr 24 23:24:32","Indiana Pacers","2024-05-06",2,"Round 2: NYK vs. IND, Game 5","#006BB6","#002D62","2023-24"
"136","New York Knicks","1610612752","0042300216","2024-05-17","NYK vs. IND","Game 6","Thu Apr 24 23:24:32","Indiana Pacers","2024-05-06",2,"Round 2: NYK vs. IND, Game 6","#006BB6","#002D62","2023-24"
"137","New York Knicks","1610612752","0042300217","2024-05-19","NYK vs. IND","Game 7","Thu Apr 24 23:24:32","Indiana Pacers","2024-05-06",2,"Round 2: NYK vs. IND, Game 7","#006BB6","#002D62","2023-24"
"138","Oklahoma City Thunder","1610612760","0042300141","2024-04-21","OKC vs. NOP","Game 1","Thu Apr 24 23:24:32","New Orleans Pelicans","2024-04-21",1,"Round 1: OKC vs. NOP, Game 1","#007AC1","#0C2340","2023-24"
"139","Oklahoma City Thunder","1610612760","0042300142","2024-04-24","OKC vs. NOP","Game 2","Thu Apr 24 23:24:32","New Orleans Pelicans","2024-04-21",1,"Round 1: OKC vs. NOP, Game 2","#007AC1","#0C2340","2023-24"
"140","Oklahoma City Thunder","1610612760","0042300143","2024-04-27","OKC vs. NOP","Game 3","Thu Apr 24 23:24:32","New Orleans Pelicans","2024-04-21",1,"Round 1: OKC vs. NOP, Game 3","#007AC1","#0C2340","2023-24"
"141","Oklahoma City Thunder","1610612760","0042300144","2024-04-29","OKC vs. NOP","Game 4","Thu Apr 24 23:24:32","New Orleans Pelicans","2024-04-21",1,"Round 1: OKC vs. NOP, Game 4","#007AC1","#0C2340","2023-24"
"142","Oklahoma City Thunder","1610612760","0042300221","2024-05-07","OKC vs. DAL","Game 1","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-07",2,"Round 2: OKC vs. DAL, Game 1","#007AC1","#00538C","2023-24"
"143","Oklahoma City Thunder","1610612760","0042300222","2024-05-09","OKC vs. DAL","Game 2","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-07",2,"Round 2: OKC vs. DAL, Game 2","#007AC1","#00538C","2023-24"
"144","Oklahoma City Thunder","1610612760","0042300223","2024-05-11","OKC vs. DAL","Game 3","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-07",2,"Round 2: OKC vs. DAL, Game 3","#007AC1","#00538C","2023-24"
"145","Oklahoma City Thunder","1610612760","0042300224","2024-05-13","OKC vs. DAL","Game 4","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-07",2,"Round 2: OKC vs. DAL, Game 4","#007AC1","#00538C","2023-24"
"146","Oklahoma City Thunder","1610612760","0042300225","2024-05-15","OKC vs. DAL","Game 5","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-07",2,"Round 2: OKC vs. DAL, Game 5","#007AC1","#00538C","2023-24"
"147","Oklahoma City Thunder","1610612760","0042300226","2024-05-18","OKC vs. DAL","Game 6","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-07",2,"Round 2: OKC vs. DAL, Game 6","#007AC1","#00538C","2023-24"
"148","Orlando Magic","1610612753","0042300131","2024-04-20","ORL vs. CLE","Game 1","Thu Apr 24 23:24:32","Cleveland Cavaliers","2024-04-20",1,"Round 1: ORL vs. CLE, Game 1","#0077C0","#860038","2023-24"
"149","Orlando Magic","1610612753","0042300132","2024-04-22","ORL vs. CLE","Game 2","Thu Apr 24 23:24:32","Cleveland Cavaliers","2024-04-20",1,"Round 1: ORL vs. CLE, Game 2","#0077C0","#860038","2023-24"
"150","Orlando Magic","1610612753","0042300133","2024-04-25","ORL vs. CLE","Game 3","Thu Apr 24 23:24:32","Cleveland Cavaliers","2024-04-20",1,"Round 1: ORL vs. CLE, Game 3","#0077C0","#860038","2023-24"
"151","Orlando Magic","1610612753","0042300134","2024-04-27","ORL vs. CLE","Game 4","Thu Apr 24 23:24:32","Cleveland Cavaliers","2024-04-20",1,"Round 1: ORL vs. CLE, Game 4","#0077C0","#860038","2023-24"
"152","Orlando Magic","1610612753","0042300135","2024-04-30","ORL vs. CLE","Game 5","Thu Apr 24 23:24:32","Cleveland Cavaliers","2024-04-20",1,"Round 1: ORL vs. CLE, Game 5","#0077C0","#860038","2023-24"
"153","Orlando Magic","1610612753","0042300136","2024-05-03","ORL vs. CLE","Game 6","Thu Apr 24 23:24:32","Cleveland Cavaliers","2024-04-20",1,"Round 1: ORL vs. CLE, Game 6","#0077C0","#860038","2023-24"
"154","Orlando Magic","1610612753","0042300137","2024-05-05","ORL vs. CLE","Game 7","Thu Apr 24 23:24:32","Cleveland Cavaliers","2024-04-20",1,"Round 1: ORL vs. CLE, Game 7","#0077C0","#860038","2023-24"
"155","Philadelphia 76ers","1610612755","0042300111","2024-04-20","PHI vs. NYK","Game 1","Thu Apr 24 23:24:32","New York Knicks","2024-04-20",1,"Round 1: PHI vs. NYK, Game 1","#006BB6","#006BB6","2023-24"
"156","Philadelphia 76ers","1610612755","0042300112","2024-04-22","PHI vs. NYK","Game 2","Thu Apr 24 23:24:32","New York Knicks","2024-04-20",1,"Round 1: PHI vs. NYK, Game 2","#006BB6","#006BB6","2023-24"
"157","Philadelphia 76ers","1610612755","0042300113","2024-04-25","PHI vs. NYK","Game 3","Thu Apr 24 23:24:32","New York Knicks","2024-04-20",1,"Round 1: PHI vs. NYK, Game 3","#006BB6","#006BB6","2023-24"
"158","Philadelphia 76ers","1610612755","0042300114","2024-04-28","PHI vs. NYK","Game 4","Thu Apr 24 23:24:32","New York Knicks","2024-04-20",1,"Round 1: PHI vs. NYK, Game 4","#006BB6","#006BB6","2023-24"
"159","Philadelphia 76ers","1610612755","0042300115","2024-04-30","PHI vs. NYK","Game 5","Thu Apr 24 23:24:32","New York Knicks","2024-04-20",1,"Round 1: PHI vs. NYK, Game 5","#006BB6","#006BB6","2023-24"
"160","Philadelphia 76ers","1610612755","0042300116","2024-05-02","PHI vs. NYK","Game 6","Thu Apr 24 23:24:32","New York Knicks","2024-04-20",1,"Round 1: PHI vs. NYK, Game 6","#006BB6","#006BB6","2023-24"
"161","Phoenix Suns","1610612756","0042300161","2024-04-20","PHX vs. MIN","Game 1","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-04-20",1,"Round 1: PHX vs. MIN, Game 1","#1D1160","#236192","2023-24"
"162","Phoenix Suns","1610612756","0042300162","2024-04-23","PHX vs. MIN","Game 2","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-04-20",1,"Round 1: PHX vs. MIN, Game 2","#1D1160","#236192","2023-24"
"163","Phoenix Suns","1610612756","0042300163","2024-04-26","PHX vs. MIN","Game 3","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-04-20",1,"Round 1: PHX vs. MIN, Game 3","#1D1160","#236192","2023-24"
"164","Phoenix Suns","1610612756","0042300164","2024-04-28","PHX vs. MIN","Game 4","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-04-20",1,"Round 1: PHX vs. MIN, Game 4","#1D1160","#236192","2023-24"
